region,country,emissions (kt),source,type,segment,reason,baseYear,emissionsRank,energyRank
Africa,Tanzania,230.86,IEA,Waste,Total,All,11-30-18,25,49
Africa,Togo,53.52,IEA,Agriculture,Total,All,11-30-18,86,80
Africa,Togo,19.19,IEA,Energy,Bioenergy,All,2023,86,80
Africa,Togo,0.04,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,86,80
Africa,Togo,0.06,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,86,80
Africa,Togo,0.32,IEA,Energy,Other from oil and gas,All,2023,86,80
Africa,Togo,19.6,IEA,Energy,Total,All,2023,86,80
Africa,Togo,10.22,IEA,Other,Total,All,11-30-18,86,80
Africa,Togo,38.51,IEA,Waste,Total,All,11-30-18,86,80
Africa,Tunisia,96.86,IEA,Agriculture,Total,All,11-30-18,77,68
Africa,Tunisia,9.65,IEA,Energy,Bioenergy,All,2023,77,68
Africa,Tunisia,4.32,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,77,68
Africa,Tunisia,6.82,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,77,68
Africa,Tunisia,0.82,IEA,Energy,Offshore gas,Fugitive,2023,77,68
Africa,Tunisia,2.06,IEA,Energy,Offshore gas,Vented,2023,77,68
Africa,Tunisia,4.45,IEA,Energy,Offshore oil,Flared,2023,77,68
Africa,Tunisia,1.92,IEA,Energy,Offshore oil,Fugitive,2023,77,68
Africa,Tunisia,7.69,IEA,Energy,Offshore oil,Vented,2023,77,68
Africa,Tunisia,1.7,IEA,Energy,Onshore gas,Fugitive,2023,77,68
Africa,Tunisia,4.24,IEA,Energy,Onshore gas,Vented,2023,77,68
Africa,Tunisia,5.47,IEA,Energy,Onshore oil,Flared,2023,77,68
Africa,Tunisia,2.21,IEA,Energy,Onshore oil,Fugitive,2023,77,68
Africa,Tunisia,8.83,IEA,Energy,Onshore oil,Vented,2023,77,68
Africa,Tunisia,2.24,IEA,Energy,Other from oil and gas,All,2023,77,68
Africa,Tunisia,62.42,IEA,Energy,Total,All,2023,77,68
Africa,Tunisia,4.26,IEA,Other,Total,All,11-30-18,77,68
Africa,Tunisia,109.23,IEA,Waste,Total,All,11-30-18,77,68
Asia Pacific,Australia,2357.84,IEA,Agriculture,Total,All,11-30-18,12,15
Asia Pacific,Australia,18.01,IEA,Energy,Bioenergy,All,2023,12,15
Asia Pacific,Australia,857.77,IEA,Energy,Coking coal,All,2023,12,15
Asia Pacific,Australia,14.64,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,12,15
Asia Pacific,Australia,23.12,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,12,15
Asia Pacific,Australia,55.01,IEA,Energy,Offshore gas,Fugitive,2023,12,15
Asia Pacific,Australia,137.26,IEA,Energy,Offshore gas,Vented,2023,12,15
Asia Pacific,Australia,4.58,IEA,Energy,Offshore oil,Flared,2023,12,15
Asia Pacific,Australia,8.66,IEA,Energy,Offshore oil,Fugitive,2023,12,15
Asia Pacific,Australia,34.64,IEA,Energy,Offshore oil,Vented,2023,12,15
Asia Pacific,Australia,33.97,IEA,Energy,Onshore gas,Fugitive,2023,12,15
Asia Pacific,Australia,84.78,IEA,Energy,Onshore gas,Vented,2023,12,15
Asia Pacific,Australia,8.78,IEA,Energy,Onshore oil,Flared,2023,12,15
Asia Pacific,Australia,2.24,IEA,Energy,Onshore oil,Fugitive,2023,12,15
Asia Pacific,Australia,8.96,IEA,Energy,Onshore oil,Vented,2023,12,15
Asia Pacific,Australia,7.26,IEA,Energy,Other from coal,All,2023,12,15
Asia Pacific,Australia,23.51,IEA,Energy,Other from oil and gas,All,2023,12,15
Asia Pacific,Australia,802.97,IEA,Energy,Steam coal,All,2023,12,15
Asia Pacific,Australia,2126.14,IEA,Energy,Total,All,2023,12,15
Asia Pacific,Australia,194.84,IEA,Other,Total,All,11-30-18,12,15
Asia Pacific,Australia,607.61,IEA,Waste,Total,All,11-30-18,12,15
Asia Pacific,Bangladesh,2401.47,IEA,Agriculture,Total,All,11-30-18,20,42
Asia Pacific,Bangladesh,95.52,IEA,Energy,Bioenergy,All,2023,20,42
Asia Pacific,Bangladesh,23.58,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,20,42
Asia Pacific,Bangladesh,37.24,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,20,42
Asia Pacific,Bangladesh,27.82,IEA,Energy,Onshore gas,Fugitive,2023,20,42
Asia Pacific,Bangladesh,69.41,IEA,Energy,Onshore gas,Vented,2023,20,42
Asia Pacific,Bangladesh,0.85,IEA,Energy,Onshore oil,Flared,2023,20,42
Asia Pacific,Bangladesh,0.79,IEA,Energy,Onshore oil,Fugitive,2023,20,42
Asia Pacific,Bangladesh,3.15,IEA,Energy,Onshore oil,Vented,2023,20,42
Asia Pacific,Bangladesh,0.97,IEA,Energy,Other from coal,All,2023,20,42
Asia Pacific,Bangladesh,7.7,IEA,Energy,Other from oil and gas,All,2023,20,42
Asia Pacific,Bangladesh,267.03,IEA,Energy,Total,All,2023,20,42
Asia Pacific,Bangladesh,52.79,IEA,Other,Total,All,11-30-18,20,42
Asia Pacific,Bangladesh,830.42,IEA,Waste,Total,All,11-30-18,20,42
Asia Pacific,Brunei,0.86,IEA,Agriculture,Total,All,11-30-18,90,70
Asia Pacific,Brunei,1.37,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,90,70
Asia Pacific,Brunei,2.16,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,90,70
Asia Pacific,Brunei,4.23,IEA,Energy,Offshore gas,Fugitive,2023,90,70
Asia Pacific,Brunei,10.56,IEA,Energy,Offshore gas,Vented,2023,90,70
Asia Pacific,Brunei,2.06,IEA,Energy,Offshore oil,Flared,2023,90,70
Asia Pacific,Brunei,3.51,IEA,Energy,Offshore oil,Fugitive,2023,90,70
Asia Pacific,Brunei,14.04,IEA,Energy,Offshore oil,Vented,2023,90,70
Asia Pacific,Brunei,0.44,IEA,Energy,Onshore gas,Fugitive,2023,90,70
Asia Pacific,Brunei,1.1,IEA,Energy,Onshore gas,Vented,2023,90,70
Asia Pacific,Brunei,0.45,IEA,Energy,Onshore oil,Flared,2023,90,70
Asia Pacific,Brunei,0.24,IEA,Energy,Onshore oil,Fugitive,2023,90,70
Asia Pacific,Brunei,0.95,IEA,Energy,Onshore oil,Vented,2023,90,70
Asia Pacific,Brunei,0.02,IEA,Energy,Other from coal,All,2023,90,70
Asia Pacific,Brunei,0.5,IEA,Energy,Other from oil and gas,All,2023,90,70
Asia Pacific,Brunei,41.63,IEA,Energy,Total,All,2023,90,70
Asia Pacific,Brunei,0.51,IEA,Other,Total,All,11-30-18,90,70
Asia Pacific,Brunei,9.78,IEA,Waste,Total,All,11-30-18,90,70
Asia Pacific,China,18559.57,IEA,Agriculture,Total,All,11-30-18,1,1
Asia Pacific,China,997.71,IEA,Energy,Bioenergy,All,2023,1,1
Asia Pacific,China,5191.46,IEA,Energy,Coking coal,All,2023,1,1
Asia Pacific,China,211.08,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,1,1
Asia Pacific,China,333.38,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,1,1
Asia Pacific,China,17.6,IEA,Energy,Offshore gas,Fugitive,2023,1,1
Asia Pacific,China,43.92,IEA,Energy,Offshore gas,Vented,2023,1,1
Asia Pacific,China,12.04,IEA,Energy,Offshore oil,Flared,2023,1,1
Asia Pacific,China,67.91,IEA,Energy,Offshore oil,Fugitive,2023,1,1
Asia Pacific,China,271.65,IEA,Energy,Offshore oil,Vented,2023,1,1
Asia Pacific,China,231.64,IEA,Energy,Onshore gas,Fugitive,2023,1,1
Asia Pacific,China,578.01,IEA,Energy,Onshore gas,Vented,2023,1,1
Asia Pacific,China,37,IEA,Energy,Onshore oil,Flared,2023,1,1
Asia Pacific,China,223.55,IEA,Energy,Onshore oil,Fugitive,2023,1,1
Asia Pacific,China,894.2,IEA,Energy,Onshore oil,Vented,2023,1,1
Asia Pacific,China,730.9,IEA,Energy,Other from coal,All,2023,1,1
Asia Pacific,China,402.53,IEA,Energy,Other from oil and gas,All,2023,1,1
Asia Pacific,China,14178.6,IEA,Energy,Steam coal,All,2023,1,1
Asia Pacific,China,24423.16,IEA,Energy,Total,All,2023,1,1
Asia Pacific,China,1455.78,IEA,Other,Total,All,11-30-18,1,1
Asia Pacific,China,10507.98,IEA,Waste,Total,All,11-30-18,1,1
Asia Pacific,India,18348.34,IEA,Agriculture,Total,All,11-30-18,3,5
Asia Pacific,India,1384.33,IEA,Energy,Bioenergy,All,2023,3,5
Asia Pacific,India,482.38,IEA,Energy,Coking coal,All,2023,3,5
Asia Pacific,India,68.94,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,3,5
Asia Pacific,India,108.88,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,3,5
Asia Pacific,India,49.47,IEA,Energy,Offshore gas,Fugitive,2023,3,5
Asia Pacific,India,123.45,IEA,Energy,Offshore gas,Vented,2023,3,5
Asia Pacific,India,37.03,IEA,Energy,Offshore oil,Flared,2023,3,5
Asia Pacific,India,59.55,IEA,Energy,Offshore oil,Fugitive,2023,3,5
Asia Pacific,India,238.21,IEA,Energy,Offshore oil,Vented,2023,3,5
Asia Pacific,India,22.16,IEA,Energy,Onshore gas,Fugitive,2023,3,5
Asia Pacific,India,55.29,IEA,Energy,Onshore gas,Vented,2023,3,5
Asia Pacific,India,34.05,IEA,Energy,Onshore oil,Flared,2023,3,5
Asia Pacific,India,39.99,IEA,Energy,Onshore oil,Fugitive,2023,3,5
Asia Pacific,India,159.94,IEA,Energy,Onshore oil,Vented,2023,3,5
Asia Pacific,India,109.85,IEA,Energy,Other from coal,All,2023,3,5
Asia Pacific,India,102.6,IEA,Energy,Other from oil and gas,All,2023,3,5
Asia Pacific,India,2450.07,IEA,Energy,Steam coal,All,2023,3,5
Asia Pacific,India,5526.18,IEA,Energy,Total,All,2023,3,5
Asia Pacific,India,592.2,IEA,Other,Total,All,11-30-18,3,5
Asia Pacific,India,5587.4,IEA,Waste,Total,All,11-30-18,3,5
Asia Pacific,Indonesia,3521.12,IEA,Agriculture,Total,All,11-30-18,6,8
Asia Pacific,Indonesia,150.42,IEA,Energy,Bioenergy,All,2023,6,8
Asia Pacific,Indonesia,42.7,IEA,Energy,Coking coal,All,2023,6,8
Asia Pacific,Indonesia,43.21,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,6,8
Asia Pacific,Indonesia,68.24,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,6,8
Asia Pacific,Indonesia,68.83,IEA,Energy,Offshore gas,Fugitive,2023,6,8
Asia Pacific,Indonesia,171.75,IEA,Energy,Offshore gas,Vented,2023,6,8
Asia Pacific,Indonesia,8.63,IEA,Energy,Offshore oil,Flared,2023,6,8
Asia Pacific,Indonesia,18.45,IEA,Energy,Offshore oil,Fugitive,2023,6,8
Asia Pacific,Indonesia,73.82,IEA,Energy,Offshore oil,Vented,2023,6,8
Asia Pacific,Indonesia,43.24,IEA,Energy,Onshore gas,Fugitive,2023,6,8
Asia Pacific,Indonesia,107.89,IEA,Energy,Onshore gas,Vented,2023,6,8
Asia Pacific,Indonesia,45,IEA,Energy,Onshore oil,Flared,2023,6,8
Asia Pacific,Indonesia,71.9,IEA,Energy,Onshore oil,Fugitive,2023,6,8
Asia Pacific,Indonesia,287.59,IEA,Energy,Onshore oil,Vented,2023,6,8
Asia Pacific,Indonesia,10.91,IEA,Energy,Other from coal,All,2023,6,8
Asia Pacific,Indonesia,45.4,IEA,Energy,Other from oil and gas,All,2023,6,8
Asia Pacific,Indonesia,1796.79,IEA,Energy,Steam coal,All,2023,6,8
Asia Pacific,Indonesia,3054.76,IEA,Energy,Total,All,2023,6,8
Asia Pacific,Indonesia,237.46,IEA,Other,Total,All,11-30-18,6,8
Asia Pacific,Indonesia,4662.68,IEA,Waste,Total,All,11-30-18,6,8
Asia Pacific,Japan,988.08,IEA,Agriculture,Total,All,11-30-18,44,50
Asia Pacific,Japan,29.09,IEA,Energy,Bioenergy,All,2023,44,50
Asia Pacific,Japan,31.45,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,44,50
Asia Pacific,Japan,49.66,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,44,50
Asia Pacific,Japan,0.19,IEA,Energy,Offshore gas,Fugitive,2023,44,50
Asia Pacific,Japan,0.48,IEA,Energy,Offshore gas,Vented,2023,44,50
Asia Pacific,Japan,0.03,IEA,Energy,Offshore oil,Fugitive,2023,44,50
Asia Pacific,Japan,0.11,IEA,Energy,Offshore oil,Vented,2023,44,50
Asia Pacific,Japan,4.07,IEA,Energy,Onshore gas,Fugitive,2023,44,50
Asia Pacific,Japan,10.16,IEA,Energy,Onshore gas,Vented,2023,44,50
Asia Pacific,Japan,0.3,IEA,Energy,Onshore oil,Fugitive,2023,44,50
Asia Pacific,Japan,1.19,IEA,Energy,Onshore oil,Vented,2023,44,50
Asia Pacific,Japan,7.99,IEA,Energy,Other from coal,All,2023,44,50
Asia Pacific,Japan,69.54,IEA,Energy,Other from oil and gas,All,2023,44,50
Asia Pacific,Japan,1.5,IEA,Energy,Steam coal,All,2023,44,50
Asia Pacific,Japan,205.76,IEA,Energy,Total,All,2023,44,50
Asia Pacific,Japan,23.2,IEA,Other,Total,All,11-30-18,44,50
Asia Pacific,Japan,233.14,IEA,Waste,Total,All,11-30-18,44,50
Asia Pacific,Korea,513.74,IEA,Agriculture,Total,All,11-30-18,48,60
Asia Pacific,Korea,7.12,IEA,Energy,Bioenergy,All,2023,48,60
Asia Pacific,Korea,22.46,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,48,60
Asia Pacific,Korea,35.47,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,48,60
Asia Pacific,Korea,6.7,IEA,Energy,Other from coal,All,2023,48,60
Asia Pacific,Korea,38.27,IEA,Energy,Other from oil and gas,All,2023,48,60
Asia Pacific,Korea,11.4,IEA,Energy,Steam coal,All,2023,48,60
Asia Pacific,Korea,121.4,IEA,Energy,Total,All,2023,48,60
Asia Pacific,Korea,28.48,IEA,Other,Total,All,11-30-18,48,60
Asia Pacific,Korea,560.05,IEA,Waste,Total,All,11-30-18,48,60
Asia Pacific,Malaysia,186.83,IEA,Agriculture,Total,All,11-30-18,36,32
Asia Pacific,Malaysia,1.2,IEA,Energy,Bioenergy,All,2023,36,32
Asia Pacific,Malaysia,30.85,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,36,32
Asia Pacific,Malaysia,48.72,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,36,32
Asia Pacific,Malaysia,94.37,IEA,Energy,Offshore gas,Fugitive,2023,36,32
Asia Pacific,Malaysia,235.49,IEA,Energy,Offshore gas,Vented,2023,36,32
Asia Pacific,Malaysia,34.06,IEA,Energy,Offshore oil,Flared,2023,36,32
Asia Pacific,Malaysia,51.3,IEA,Energy,Offshore oil,Fugitive,2023,36,32
Asia Pacific,Malaysia,205.19,IEA,Energy,Offshore oil,Vented,2023,36,32
Asia Pacific,Malaysia,7.11,IEA,Energy,Onshore oil,Flared,2023,36,32
Asia Pacific,Malaysia,2.29,IEA,Energy,Onshore oil,Fugitive,2023,36,32
Asia Pacific,Malaysia,9.16,IEA,Energy,Onshore oil,Vented,2023,36,32
Asia Pacific,Malaysia,0.96,IEA,Energy,Other from coal,All,2023,36,32
Asia Pacific,Malaysia,17.98,IEA,Energy,Other from oil and gas,All,2023,36,32
Asia Pacific,Malaysia,738.68,IEA,Energy,Total,All,2023,36,32
Asia Pacific,Malaysia,15.07,IEA,Other,Total,All,11-30-18,36,32
Asia Pacific,Malaysia,899.69,IEA,Waste,Total,All,11-30-18,36,32
Asia Pacific,Mongolia,530.95,IEA,Agriculture,Total,All,11-30-18,47,33
Asia Pacific,Mongolia,0.58,IEA,Energy,Bioenergy,All,2023,47,33
Asia Pacific,Mongolia,507.41,IEA,Energy,Coking coal,All,2023,47,33
Asia Pacific,Mongolia,8.4,IEA,Energy,Other from coal,All,2023,47,33
Asia Pacific,Mongolia,0.91,IEA,Energy,Other from oil and gas,All,2023,47,33
Asia Pacific,Mongolia,188.45,IEA,Energy,Steam coal,All,2023,47,33
Asia Pacific,Mongolia,705.76,IEA,Energy,Total,All,2023,47,33
Asia Pacific,Mongolia,6.19,IEA,Other,Total,All,11-30-18,47,33
Asia Pacific,Mongolia,17.23,IEA,Waste,Total,All,11-30-18,47,33
Asia Pacific,New Zealand,1139.3,IEA,Agriculture,Total,All,11-30-18,45,73
Asia Pacific,New Zealand,3.39,IEA,Energy,Bioenergy,All,2023,45,73
Asia Pacific,New Zealand,4.93,IEA,Energy,Coking coal,All,2023,45,73
Asia Pacific,New Zealand,1.05,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,45,73
Asia Pacific,New Zealand,1.65,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,45,73
Asia Pacific,New Zealand,1.44,IEA,Energy,Offshore gas,Fugitive,2023,45,73
Asia Pacific,New Zealand,3.6,IEA,Energy,Offshore gas,Vented,2023,45,73
Asia Pacific,New Zealand,0.12,IEA,Energy,Offshore oil,Flared,2023,45,73
Asia Pacific,New Zealand,0.6,IEA,Energy,Offshore oil,Fugitive,2023,45,73
Asia Pacific,New Zealand,2.41,IEA,Energy,Offshore oil,Vented,2023,45,73
Asia Pacific,New Zealand,1.09,IEA,Energy,Onshore gas,Fugitive,2023,45,73
Asia Pacific,New Zealand,2.73,IEA,Energy,Onshore gas,Vented,2023,45,73
Asia Pacific,New Zealand,0.07,IEA,Energy,Onshore oil,Flared,2023,45,73
Asia Pacific,New Zealand,0.2,IEA,Energy,Onshore oil,Fugitive,2023,45,73
Asia Pacific,New Zealand,0.78,IEA,Energy,Onshore oil,Vented,2023,45,73
Asia Pacific,New Zealand,0.75,IEA,Energy,Other from coal,All,2023,45,73
Asia Pacific,New Zealand,3.54,IEA,Energy,Other from oil and gas,All,2023,45,73
Asia Pacific,New Zealand,1.16,IEA,Energy,Steam coal,All,2023,45,73
Asia Pacific,New Zealand,29.51,IEA,Energy,Total,All,2023,45,73
Asia Pacific,New Zealand,6.04,IEA,Other,Total,All,11-30-18,45,73
Asia Pacific,New Zealand,163.09,IEA,Waste,Total,All,11-30-18,45,73
Asia Pacific,Other countries in Southeast Asia,3320.48,IEA,Agriculture,Total,All,11-30-18,,
Asia Pacific,Other countries in Southeast Asia,171.57,IEA,Energy,Bioenergy,All,2023,,
Asia Pacific,Other countries in Southeast Asia,12.28,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,,
Asia Pacific,Other countries in Southeast Asia,19.39,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,,
Asia Pacific,Other countries in Southeast Asia,23.58,IEA,Energy,Offshore gas,Fugitive,2023,,
Asia Pacific,Other countries in Southeast Asia,58.84,IEA,Energy,Offshore gas,Vented,2023,,
Asia Pacific,Other countries in Southeast Asia,0.51,IEA,Energy,Onshore gas,Fugitive,2023,,
Asia Pacific,Other countries in Southeast Asia,1.27,IEA,Energy,Onshore gas,Vented,2023,,
Asia Pacific,Other countries in Southeast Asia,0.82,IEA,Energy,Onshore oil,Flared,2023,,
Asia Pacific,Other countries in Southeast Asia,0.98,IEA,Energy,Onshore oil,Fugitive,2023,,
Asia Pacific,Other countries in Southeast Asia,3.92,IEA,Energy,Onshore oil,Vented,2023,,
Asia Pacific,Other countries in Southeast Asia,10.36,IEA,Energy,Other from coal,All,2023,,
Asia Pacific,Other countries in Southeast Asia,11.32,IEA,Energy,Other from oil and gas,All,2023,,
Asia Pacific,Other countries in Southeast Asia,172.37,IEA,Energy,Steam coal,All,2023,,
Asia Pacific,Other countries in Southeast Asia,487.22,IEA,Energy,Total,All,2023,,
Asia Pacific,Other countries in Southeast Asia,209.7,IEA,Other,Total,All,11-30-18,,
Asia Pacific,Other countries in Southeast Asia,433.6,IEA,Waste,Total,All,11-30-18,,
Asia Pacific,Pakistan,5386.8,IEA,Agriculture,Total,All,11-30-18,8,24
Asia Pacific,Pakistan,421.72,IEA,Energy,Bioenergy,All,2023,8,24
Asia Pacific,Pakistan,53.28,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,8,24
Asia Pacific,Pakistan,84.16,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,8,24
Asia Pacific,Pakistan,78.97,IEA,Energy,Onshore gas,Fugitive,2023,8,24
Asia Pacific,Pakistan,197.06,IEA,Energy,Onshore gas,Vented,2023,8,24
Asia Pacific,Pakistan,11.38,IEA,Energy,Onshore oil,Flared,2023,8,24
Asia Pacific,Pakistan,16.09,IEA,Energy,Onshore oil,Fugitive,2023,8,24
Asia Pacific,Pakistan,64.37,IEA,Energy,Onshore oil,Vented,2023,8,24
Asia Pacific,Pakistan,4.46,IEA,Energy,Other from coal,All,2023,8,24
Asia Pacific,Pakistan,23.4,IEA,Energy,Other from oil and gas,All,2023,8,24
Asia Pacific,Pakistan,1,IEA,Energy,Satellite-detected large oil and gas emissions,All,2023,8,24
Asia Pacific,Pakistan,955.89,IEA,Energy,Total,All,2023,8,24
Asia Pacific,Pakistan,167.33,IEA,Other,Total,All,11-30-18,8,24
Asia Pacific,Pakistan,860.59,IEA,Waste,Total,All,11-30-18,8,24
Asia Pacific,Philippines,1720.64,IEA,Agriculture,Total,All,11-30-18,27,62
Asia Pacific,Philippines,74.51,IEA,Energy,Bioenergy,All,2023,27,62
Asia Pacific,Philippines,2.34,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,27,62
Asia Pacific,Philippines,3.7,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,27,62
Asia Pacific,Philippines,2.85,IEA,Energy,Offshore gas,Fugitive,2023,27,62
Asia Pacific,Philippines,7.1,IEA,Energy,Offshore gas,Vented,2023,27,62
Asia Pacific,Philippines,0.09,IEA,Energy,Offshore oil,Flared,2023,27,62
Asia Pacific,Philippines,1.27,IEA,Energy,Offshore oil,Fugitive,2023,27,62
Asia Pacific,Philippines,5.08,IEA,Energy,Offshore oil,Vented,2023,27,62
Asia Pacific,Philippines,0.4,IEA,Energy,Onshore oil,Flared,2023,27,62
Asia Pacific,Philippines,1.52,IEA,Energy,Other from coal,All,2023,27,62
Asia Pacific,Philippines,9.22,IEA,Energy,Other from oil and gas,All,2023,27,62
Asia Pacific,Philippines,108.08,IEA,Energy,Total,All,2023,27,62
Asia Pacific,Philippines,51.16,IEA,Other,Total,All,11-30-18,27,62
Asia Pacific,Philippines,650.97,IEA,Waste,Total,All,11-30-18,27,62
Asia Pacific,Thailand,2122.34,IEA,Agriculture,Total,All,11-30-18,21,35
Asia Pacific,Thailand,45.63,IEA,Energy,Bioenergy,All,2023,21,35
Asia Pacific,Thailand,50.4,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,21,35
Asia Pacific,Thailand,79.59,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,21,35
Asia Pacific,Thailand,35.85,IEA,Energy,Offshore gas,Fugitive,2023,21,35
Asia Pacific,Thailand,89.45,IEA,Energy,Offshore gas,Vented,2023,21,35
Asia Pacific,Thailand,3.43,IEA,Energy,Offshore oil,Flared,2023,21,35
Asia Pacific,Thailand,27.25,IEA,Energy,Offshore oil,Fugitive,2023,21,35
Asia Pacific,Thailand,109,IEA,Energy,Offshore oil,Vented,2023,21,35
Asia Pacific,Thailand,1.91,IEA,Energy,Onshore gas,Fugitive,2023,21,35
Asia Pacific,Thailand,4.76,IEA,Energy,Onshore gas,Vented,2023,21,35
Asia Pacific,Thailand,9.47,IEA,Energy,Onshore oil,Flared,2023,21,35
Asia Pacific,Thailand,4.65,IEA,Energy,Onshore oil,Fugitive,2023,21,35
Asia Pacific,Thailand,18.62,IEA,Energy,Onshore oil,Vented,2023,21,35
Asia Pacific,Thailand,3.71,IEA,Energy,Other from coal,All,2023,21,35
Asia Pacific,Thailand,24.42,IEA,Energy,Other from oil and gas,All,2023,21,35
Asia Pacific,Thailand,508.14,IEA,Energy,Total,All,2023,21,35
Asia Pacific,Thailand,67.15,IEA,Other,Total,All,11-30-18,21,35
Asia Pacific,Thailand,697.19,IEA,Waste,Total,All,11-30-18,21,35
Asia Pacific,Viet Nam,2186.54,IEA,Agriculture,Total,All,11-30-18,17,31
Asia Pacific,Viet Nam,35.52,IEA,Energy,Bioenergy,All,2023,17,31
Asia Pacific,Viet Nam,1.82,IEA,Energy,Coking coal,All,2023,17,31
Asia Pacific,Viet Nam,5.97,IEA,Energy,Gas pipelines and LNG facilities,Fugitive,2023,17,31
Asia Pacific,Viet Nam,9.44,IEA,Energy,Gas pipelines and LNG facilities,Vented,2023,17,31
Asia Pacific,Viet Nam,7.11,IEA,Energy,Offshore gas,Fugitive,2023,17,31
Asia Pacific,Viet Nam,17.73,IEA,Energy,Offshore gas,Vented,2023,17,31
Asia Pacific,Viet Nam,38.9,IEA,Energy,Offshore oil,Flared,2023,17,31
Asia Pacific,Viet Nam,19.56,IEA,Energy,Offshore oil,Fugitive,2023,17,31
